adm_cd,adm_nm,year,m_pop,fm_pop
4311252000,충청북도 청주시 서원구 사직2동,201902,7359,7753
4311253000,충청북도 청주시 서원구 사창동,201902,7820,7883
4311254000,충청북도 청주시 서원구 모충동,201902,8058,8067
4311255000,충청북도 청주시 서원구 산남동,201902,14134,14068
4311256000,충청북도 청주시 서원구 분평동,201902,16031,16707
4311257000,충청북도 청주시 서원구 수곡1동,201902,7453,7357
4311258000,충청북도 청주시 서원구 수곡2동,201902,7195,7290
4311259000,충청북도 청주시 서원구 성화.개신.죽림동,201902,23522,24411
4311325000,충청북도 청주시 흥덕구 오송읍,201902,10849,11050
4311331000,충청북도 청주시 흥덕구 강내면,201902,5646,5418
4311332000,충청북도 청주시 흥덕구 옥산면,201902,6342,5970
4311370000,충청북도 청주시 흥덕구 운천.신봉동,201902,9282,9245
4311374100,충청북도 청주시 흥덕구 복대1동,201902,26412,25505
4311374200,충청북도 청주시 흥덕구 복대2동,201902,8968,8556
4311374700,충청북도 청주시 흥덕구 가경동,201902,24354,25345
4311375100,충청북도 청주시 흥덕구 봉명1동,201902,5957,5212
4311375600,충청북도 청주시 흥덕구 봉명2.송정동,201902,13476,12125
4311376000,충청북도 청주시 흥덕구 강서제1동,201902,12436,12168
4311377000,충청북도 청주시 흥덕구 강서제2동,201902,5929,5361
4311425000,충청북도 청주시 청원구 내수읍,201902,10559,10047
4311425300,충청북도 청주시 청원구 오창읍,201902,36109,32253
4311431000,충청북도 청주시 청원구 북이면,201902,2570,2290
4311451000,충청북도 청주시 청원구 우암동,201902,6666,6503
4311452000,충청북도 청주시 청원구 내덕1동,201902,4790,4624
4311453000,충청북도 청주시 청원구 내덕2동,201902,6300,5886
4311454000,충청북도 청주시 청원구 율량.사천동,201902,24494,25231
4311455000,충청북도 청주시 청원구 오근장동,201902,9139,9511
4311131000,충청북도 청주시 상당구 낭성면,201903,1195,1116
4311132000,충청북도 청주시 상당구 미원면,201903,2670,2562
4311133000,충청북도 청주시 상당구 가덕면,201903,2149,2005
4311134000,충청북도 청주시 상당구 남일면,201903,3758,3598
4311135000,충청북도 청주시 상당구 문의면,201903,2226,2060
4311152500,충청북도 청주시 상당구 중앙동,201903,3033,3097
4311154500,충청북도 청주시 상당구 성안동,201903,3396,3327
4311162000,충청북도 청주시 상당구 탑대성동,201903,4812,4962
4311167000,충청북도 청주시 상당구 영운동,201903,5727,5870
4311168000,충청북도 청주시 상당구 금천동,201903,15411,15936
4311169000,충청북도 청주시 상당구 용담.명암.산성동,201903,6902,7166
4311172000,충청북도 청주시 상당구 용암1동,201903,21614,21522
4311173000,충청북도 청주시 상당구 용암2동,201903,16123,16494
4311231000,충청북도 청주시 서원구 남이면,201903,5361,5000
4311232000,충청북도 청주시 서원구 현도면,201903,1834,1735
4311251000,충청북도 청주시 서원구 사직1동,201903,4435,4274
4311252000,충청북도 청주시 서원구 사직2동,201903,7342,7760
4311253000,충청북도 청주시 서원구 사창동,201903,7829,7874
4311254000,충청북도 청주시 서원구 모충동,201903,8002,8040
4311255000,충청북도 청주시 서원구 산남동,201903,14110,14041
4311256000,충청북도 청주시 서원구 분평동,201903,15997,16663
4311257000,충청북도 청주시 서원구 수곡1동,201903,7443,7322
4311258000,충청북도 청주시 서원구 수곡2동,201903,7166,7284
4311259000,충청북도 청주시 서원구 성화.개신.죽림동,201903,23479,24344
4311325000,충청북도 청주시 흥덕구 오송읍,201903,10852,11047
4311331000,충청북도 청주시 흥덕구 강내면,201903,5650,5423
4311332000,충청북도 청주시 흥덕구 옥산면,201903,6338,5946
4311370000,충청북도 청주시 흥덕구 운천.신봉동,201903,9266,9219
4311374100,충청북도 청주시 흥덕구 복대1동,201903,26440,25497
4311374200,충청북도 청주시 흥덕구 복대2동,201903,8899,8519
4311374700,충청북도 청주시 흥덕구 가경동,201903,24275,25281
4311375100,충청북도 청주시 흥덕구 봉명1동,201903,5911,5208
4311375600,충청북도 청주시 흥덕구 봉명2.송정동,201903,13490,12111
4311376000,충청북도 청주시 흥덕구 강서제1동,201903,12456,12182
4311377000,충청북도 청주시 흥덕구 강서제2동,201903,6199,5572
4311425000,충청북도 청주시 청원구 내수읍,201903,10546,10018
4311425300,충청북도 청주시 청원구 오창읍,201903,36206,32334
4311431000,충청북도 청주시 청원구 북이면,201903,2574,2289
4311451000,충청북도 청주시 청원구 우암동,201903,6676,6504
4311452000,충청북도 청주시 청원구 내덕1동,201903,4789,4615
4311453000,충청북도 청주시 청원구 내덕2동,201903,6281,5863
4311454000,충청북도 청주시 청원구 율량.사천동,201903,24443,25214
4311455000,충청북도 청주시 청원구 오근장동,201903,9124,9503
4311131000,충청북도 청주시 상당구 낭성면,201904,1193,1118
4311132000,충청북도 청주시 상당구 미원면,201904,2680,2556
4311133000,충청북도 청주시 상당구 가덕면,201904,2148,2006
4311134000,충청북도 청주시 상당구 남일면,201904,3745,3586
4311135000,충청북도 청주시 상당구 문의면,201904,2218,2064
4311152500,충청북도 청주시 상당구 중앙동,201904,3016,3102
4311154500,충청북도 청주시 상당구 성안동,201904,3432,3388
4311162000,충청북도 청주시 상당구 탑대성동,201904,4795,4934
4311167000,충청북도 청주시 상당구 영운동,201904,5717,5845
4311168000,충청북도 청주시 상당구 금천동,201904,15397,15938
4311169000,충청북도 청주시 상당구 용담.명암.산성동,201904,6929,7167
4311172000,충청북도 청주시 상당구 용암1동,201904,21637,21532
4311173000,충청북도 청주시 상당구 용암2동,201904,16235,16678
4311231000,충청북도 청주시 서원구 남이면,201904,5358,4999
4311232000,충청북도 청주시 서원구 현도면,201904,1829,1726
4311251000,충청북도 청주시 서원구 사직1동,201904,4420,4267
4311252000,충청북도 청주시 서원구 사직2동,201904,7351,7771
4311253000,충청북도 청주시 서원구 사창동,201904,7814,7882
4311254000,충청북도 청주시 서원구 모충동,201904,7974,8016
4311255000,충청북도 청주시 서원구 산남동,201904,14127,14028
4311256000,충청북도 청주시 서원구 분평동,201904,15985,16656
4311257000,충청북도 청주시 서원구 수곡1동,201904,7426,7304
4311258000,충청북도 청주시 서원구 수곡2동,201904,7142,7260
4311259000,충청북도 청주시 서원구 성화.개신.죽림동,201904,23448,24288
4311325000,충청북도 청주시 흥덕구 오송읍,201904,10853,11022
4311331000,충청북도 청주시 흥덕구 강내면,201904,5668,5432
4311332000,충청북도 청주시 흥덕구 옥산면,201904,6325,5947
4311370000,충청북도 청주시 흥덕구 운천.신봉동,201904,9234,9200
4311374100,충청북도 청주시 흥덕구 복대1동,201904,26459,25495
4311374200,충청북도 청주시 흥덕구 복대2동,201904,8864,8480
4311374700,충청북도 청주시 흥덕구 가경동,201904,24254,25268
4311375100,충청북도 청주시 흥덕구 봉명1동,201904,5889,5168
4311375600,충청북도 청주시 흥덕구 봉명2.송정동,201904,13493,12094
4311376000,충청북도 청주시 흥덕구 강서제1동,201904,12451,12176
4311377000,충청북도 청주시 흥덕구 강서제2동,201904,6357,5705
4311425000,충청북도 청주시 청원구 내수읍,201904,10493,9967
4311425300,충청북도 청주시 청원구 오창읍,201904,36306,32366
4311431000,충청북도 청주시 청원구 북이면,201904,2558,2276
4311451000,충청북도 청주시 청원구 우암동,201904,6627,6522
4311452000,충청북도 청주시 청원구 내덕1동,201904,4761,4596
4311453000,충청북도 청주시 청원구 내덕2동,201904,6252,5846
4311454000,충청북도 청주시 청원구 율량.사천동,201904,24462,25225
4311455000,충청북도 청주시 청원구 오근장동,201904,9148,9521
4311131000,충청북도 청주시 상당구 낭성면,201905,1186,1109
4311132000,충청북도 청주시 상당구 미원면,201905,2668,2550
4311133000,충청북도 청주시 상당구 가덕면,201905,2140,1999
4311134000,충청북도 청주시 상당구 남일면,201905,3727,3565
4311135000,충청북도 청주시 상당구 문의면,201905,2217,2051
4311152500,충청북도 청주시 상당구 중앙동,201905,3013,3099
4311154500,충청북도 청주시 상당구 성안동,201905,3461,3399
4311162000,충청북도 청주시 상당구 탑대성동,201905,4784,4922
4311167000,충청북도 청주시 상당구 영운동,201905,5712,5850
4311168000,충청북도 청주시 상당구 금천동,201905,15373,15920
4311169000,충청북도 청주시 상당구 용담.명암.산성동,201905,6925,7186
4311172000,충청북도 청주시 상당구 용암1동,201905,21612,21496
4311173000,충청북도 청주시 상당구 용암2동,201905,16325,16737
4311231000,충청북도 청주시 서원구 남이면,201905,5371,5018
4311232000,충청북도 청주시 서원구 현도면,201905,1828,1724
4311251000,충청북도 청주시 서원구 사직1동,201905,4396,4230
4311252000,충청북도 청주시 서원구 사직2동,201905,7335,7767
4311253000,충청북도 청주시 서원구 사창동,201905,7815,7861
4311254000,충청북도 청주시 서원구 모충동,201905,7960,7995
4311255000,충청북도 청주시 서원구 산남동,201905,14088,14006
4311256000,충청북도 청주시 서원구 분평동,201905,15978,16676
4311257000,충청북도 청주시 서원구 수곡1동,201905,7384,7271
4311258000,충청북도 청주시 서원구 수곡2동,201905,7130,7245
4311259000,충청북도 청주시 서원구 성화.개신.죽림동,201905,23363,24213
4311325000,충청북도 청주시 흥덕구 오송읍,201905,10855,11028
4311331000,충청북도 청주시 흥덕구 강내면,201905,5642,5444
4311332000,충청북도 청주시 흥덕구 옥산면,201905,6336,5969
4311370000,충청북도 청주시 흥덕구 운천.신봉동,201905,9188,9182
4311374100,충청북도 청주시 흥덕구 복대1동,201905,26449,25444
4311374200,충청북도 청주시 흥덕구 복대2동,201905,8766,8413
4311374700,충청북도 청주시 흥덕구 가경동,201905,24677,25709
4311375100,충청북도 청주시 흥덕구 봉명1동,201905,5856,5146
4311375600,충청북도 청주시 흥덕구 봉명2.송정동,201905,13476,12038
4311376000,충청북도 청주시 흥덕구 강서제1동,201905,12445,12178
4311377000,충청북도 청주시 흥덕구 강서제2동,201905,6440,5805
4311425000,충청북도 청주시 청원구 내수읍,201905,10463,9945
4311425300,충청북도 청주시 청원구 오창읍,201905,36396,32421
4311431000,충청북도 청주시 청원구 북이면,201905,2551,2260
4311451000,충청북도 청주시 청원구 우암동,201905,6635,6509
4311452000,충청북도 청주시 청원구 내덕1동,201905,4737,4589
4311453000,충청북도 청주시 청원구 내덕2동,201905,6244,5845
4311454000,충청북도 청주시 청원구 율량.사천동,201905,24437,25221
4311455000,충청북도 청주시 청원구 오근장동,201905,9159,9528
4311131000,충청북도 청주시 상당구 낭성면,201906,1196,1112
4311132000,충청북도 청주시 상당구 미원면,201906,2660,2550
4311133000,충청북도 청주시 상당구 가덕면,201906,2139,2001
4311134000,충청북도 청주시 상당구 남일면,201906,3733,3576
4311135000,충청북도 청주시 상당구 문의면,201906,2209,2058
4311152500,충청북도 청주시 상당구 중앙동,201906,2993,3069
4311154500,충청북도 청주시 상당구 성안동,201906,3467,3409
4311162000,충청북도 청주시 상당구 탑대성동,201906,4761,4911
4311167000,충청북도 청주시 상당구 영운동,201906,5693,5846
4311168000,충청북도 청주시 상당구 금천동,201906,15377,15928
4311169000,충청북도 청주시 상당구 용담.명암.산성동,201906,6915,7188
4311172000,충청북도 청주시 상당구 용암1동,201906,21608,21526
4311173000,충청북도 청주시 상당구 용암2동,201906,16342,16758
4311231000,충청북도 청주시 서원구 남이면,201906,5359,5008
4311232000,충청북도 청주시 서원구 현도면,201906,1823,1722
4311251000,충청북도 청주시 서원구 사직1동,201906,4389,4216
4311252000,충청북도 청주시 서원구 사직2동,201906,7336,7778
4311253000,충청북도 청주시 서원구 사창동,201906,7787,7834
4311254000,충청북도 청주시 서원구 모충동,201906,7949,7963
4311255000,충청북도 청주시 서원구 산남동,201906,14033,13976
4311256000,충청북도 청주시 서원구 분평동,201906,15992,16641
4311257000,충청북도 청주시 서원구 수곡1동,201906,7358,7260
4311258000,충청북도 청주시 서원구 수곡2동,201906,7115,7228
4311259000,충청북도 청주시 서원구 성화.개신.죽림동,201906,23311,24143
4311325000,충청북도 청주시 흥덕구 오송읍,201906,10825,10989
4311331000,충청북도 청주시 흥덕구 강내면,201906,5646,5451
4311332000,충청북도 청주시 흥덕구 옥산면,201906,6330,5966
4311370000,충청북도 청주시 흥덕구 운천.신봉동,201906,9165,9144
4311374100,충청북도 청주시 흥덕구 복대1동,201906,26445,25450
4311374200,충청북도 청주시 흥덕구 복대2동,201906,8718,8392
4311374700,충청북도 청주시 흥덕구 가경동,201906,24932,25930
4311375100,충청북도 청주시 흥덕구 봉명1동,201906,5824,5121
